// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,ADelay,aMotion,dMotion,MEXP,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is (in the game client). You may change Name,JName field tough

1675,VENATU,Venatu,Venatu,77,8000,0,0,0,3,1200,1800,35,20,1,26,24,5,75,40,10,12,1,0,43,157,150,504,1020,360,0,0,0,0,0,0,0,0,7317,2000,7356,350,999,500,7094,500,999,500,985,10,0,0,0,0,0,0,0,0
1676,VENATU_1,Venatu,Venatu,72,8900,0,4000,2000,3,800,1400,30,20,1,26,24,5,82,30,10,12,1,0,40,157,150,504,1020,360,0,0,0,0,0,0,0,0,7317,2000,7356,350,999,500,7094,500,999,500,985,10,0,0,13157,1,12127,30,4369,1
1677,VENATU_2,Venatu,Venatu,80,9000,0,4000,2000,3,900,1500,30,20,1,82,32,5,105,30,10,12,1,0,44,157,150,504,1020,360,0,0,0,0,0,0,0,0,7317,2000,7357,500,999,500,7094,500,999,500,985,10,0,0,13157,1,12127,30,4369,1
1678,VENATU_3,Venatu,Venatu,78,9500,0,4500,2000,3,800,1400,30,20,1,26,68,5,95,30,10,12,1,0,42,157,150,504,1020,360,0,0,0,0,0,0,0,0,7317,2000,7358,400,999,500,7094,500,999,500,985,10,0,0,13157,1,12127,30,4369,1
1679,VENATU_4,Venatu,Venatu,75,12300,0,4000,2000,3,800,1400,30,20,1,26,24,5,100,30,10,12,1,0,41,157,150,504,1020,360,0,0,0,0,0,0,0,0,7317,2000,7359,300,999,500,7094,500,999,500,985,10,0,0,13157,1,12127,30,4369,1
1680,HILL_WIND_1,Hill Wind,Hill Wind,45,4233,0,2132,1722,1,320,510,10,15,1,42,31,50,67,23,10,12,1,2,64,157,170,504,480,360,0,0,0,0,0,0,0,0,7115,4000,7116,3000,528,1000,510,10,0,0,0,0,0,0,0,0,0,0,4345,1
1681,GEMINI,Gemini-S58,Gemini-S58,72,57870,0,22024,9442,1,2150,3030,60,45,1,75,70,77,105,55,10,12,1,0,61,189,200,1872,360,864,0,0,0,0,0,0,0,0,7005,3000,603,1000,7005,3000,546,500,547,400,971,100,972,100,12040,2,7479,2,4354,1
1682,REMOVAL,Removal,Remover,55,10289,0,3831,1278,1,558,797,5,20,1,20,56,35,57,20,10,12,1,1,49,157,250,1536,1056,1152,0,0,0,0,0,0,0,0,713,5000,7319,5000,5005,10,549,500,971,50,972,100,5120,10,0,0,0,0,4353,1
1683,POTON_CANON_5,Photon Cannon,Photon Cannon,46,7000,0,2,1,1,560,570,5,10,1,1,1,1,1,1,10,12,1,0,43,669,300,1536,960,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,G_ARCHDAM,Archdam,Archdam,57,11000,0,0,0,1,600,700,15,15,1,65,35,75,75,15,10,12,2,8,60,157,180,1080,288,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,APOCALIPS_H,Vesper,Vesper,97,320700,0,200000,100000,2,4000,10000,50,54,1,50,60,70,160,150,10,12,2,2,46,165,180,504,912,432,100000,10000,617,5500,603,5000,732,2000,7095,5000,7094,3000,617,1000,617,1000,2659,100,2660,100,2661,100,2662,100,13161,1,4374,1
1686,ORC_BABY,Orc Baby,Orc Baby,21,912,0,220,220,1,135,270,10,10,1,15,10,18,35,2,10,12,1,7,42,653,200,2000,1000,500,0,0,0,0,0,0,0,0,7126,3500,519,400,627,20,10015,25,5110,1,0,0,0,0,0,0,0,0,4375,1
1687,GREEN_IGUANA,Green Iguana,Green Iguana,54,6444,0,2400,2050,1,550,650,0,10,5,52,64,5,98,14,10,12,1,2,22,129,200,2000,1000,500,0,0,0,0,0,0,0,0,521,750,520,1500,903,7000,528,120,606,30,511,2000,511,100,511,10,0,0,4377,1
1688,LADY_TANEE,Lady Tanee,Lady Tany,89,493000,0,64995,42222,9,450,2170,20,44,1,125,48,78,210,38,10,12,0,3,62,676,75,1564,864,576,32497,10000,617,750,753,2500,732,3000,513,7000,634,3000,12129,1500,607,2800,985,2500,5116,350,1716,250,0,0,0,0,4376,1
1689,G_BACSOJIN,Bacsojin,White Lady,72,56380,0,0,0,1,560,1446,10,51,1,85,78,85,150,60,10,12,2,7,44,1973,130,576,960,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,G_SPRING_RABBIT,Spring Rabbit,Spring Rabbit,58,9045,0,0,0,1,585,813,29,21,45,61,5,15,77,90,10,12,1,2,42,131,160,1120,552,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,G_KRABEN,Kraben,Kraben,50,5880,0,206,1322,1,125,765,5,42,1,125,1,66,75,50,10,12,1,0,48,141,100,1152,1536,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Thanatos Tower & Abyss
1692,BREEZE,Breeze,Breeze,56,5099,0,2390,1340,1,294,715,7,32,1,92,6,38,91,45,10,12,1,0,64,133,150,396,384,240,0,0,0,0,0,0,0,0,2270,30,2269,2,945,7000,511,2500,706,8,996,50,604,110,0,0,0,0,4390,1
1693,PLASMA_Y,Plasma,Plasma,56,8400,0,2200,2100,3,400,900,0,40,1,30,10,83,105,45,10,12,0,0,88,133,100,1458,1440,480,0,0,0,0,0,0,0,0,911,6000,644,10,732,12,715,250,969,1,0,0,0,0,0,0,0,0,4389,1
1694,PLASMA_R,Plasma,Plasma,43,5700,0,2000,1000,3,300,700,0,30,1,30,5,56,90,30,10,12,0,0,83,133,150,1458,1440,480,0,0,0,0,0,0,0,0,911,4800,644,4,732,5,716,250,990,140,0,0,0,0,0,0,0,0,4389,1
1695,PLASMA_G,Plasma,Plasma,47,7600,0,2000,1000,3,300,700,0,30,1,30,5,61,90,30,10,12,0,0,82,133,150,1458,1440,480,0,0,0,0,0,0,0,0,911,5500,644,5,732,7,717,250,993,160,0,0,0,0,0,0,0,0,4389,1
1696,PLASMA_P,Plasma,Plasma,49,5900,0,2000,1000,3,300,700,0,30,1,30,5,54,90,30,10,12,0,0,87,133,150,1458,1440,480,0,0,0,0,0,0,0,0,911,5000,644,6,732,9,716,250,724,7,0,0,0,0,0,0,0,0,4389,1
1697,PLASMA_B,Plasma,Plasma,44,8200,0,2000,1000,3,300,700,0,30,1,30,5,73,90,30,10,12,0,0,81,133,150,1458,1440,480,0,0,0,0,0,0,0,0,911,6000,644,8,732,10,717,250,991,180,0,0,0,0,0,0,0,0,4389,1
1698,DEATHWORD,Deathword,Deathword,65,18990,0,2986,4912,1,622,1102,10,40,1,75,10,20,140,45,10,12,1,0,80,133,150,584,576,192,0,0,0,0,0,0,0,0,7479,8,7480,4,7478,12,1097,800,7449,4500,7015,1200,618,500,0,0,0,0,4388,1
1699,ANCIENT_MIMIC,Ancient Mimic,Ancient Mimic,60,8080,0,2950,2650,1,530,1697,20,40,1,100,30,40,150,110,10,12,1,0,80,133,100,396,384,288,0,0,0,0,0,0,0,0,603,30,644,50,617,10,2402,50,2404,20,2502,40,2506,8,2610,50,2417,1,4387,1
1700,OBSERVATION,Observation,Observation,81,65111,0,39872,33120,1,1666,2609,55,55,1,72,56,126,145,114,10,12,1,8,66,165,150,584,576,480,0,0,0,0,0,0,0,0,7441,4500,2621,2,721,50,12040,10,603,20,7435,800,7442,2500,0,0,0,0,4392,1
1701,SHELTER,Shelter,Shelter,80,38000,0,29010,25110,1,1871,1971,22,63,1,67,34,167,157,120,10,12,1,8,86,165,150,584,576,480,0,0,0,0,0,0,0,0,7440,4000,7104,3000,12040,12,722,35,7442,1200,603,18,7005,1000,0,0,0,0,4393,1
1702,RETRIBUTION,Retribution,Retribution,79,46666,0,28332,33120,1,2022,2288,35,35,1,142,66,72,133,39,10,12,1,8,87,165,150,584,576,480,0,0,0,0,0,0,0,0,7440,6000,7442,3000,12040,25,723,40,2506,20,1158,4,603,28,2621,3,0,0,4391,1
1703,SOLACE,Solace,Solace,77,25252,0,21000,25110,1,1392,1462,21,67,1,76,29,145,99,100,10,12,1,8,86,165,150,584,576,480,0,0,0,0,0,0,0,0,7441,5500,7442,2800,2621,1,12040,30,718,45,1910,5,1909,30,603,32,0,0,4394,1
1704,THANA_ODIUM,Thanatos Odium,Thanatos Odium,92,72389,0,86420,63880,1,2100,2800,68,30,1,52,165,62,185,90,10,12,2,1,88,165,150,584,576,480,0,0,0,0,0,0,0,0,7054,7000,731,250,732,200,7438,500,616,10,0,0,0,0,0,0,0,0,4396,1
1705,THANA_DESPERO,Thanatos Despero,Thanatos Despero,88,86666,0,62001,51220,1,2182,3082,38,39,1,167,79,92,151,120,10,12,2,1,88,165,150,584,576,480,0,0,0,0,0,0,0,0,7054,7000,731,280,732,170,7439,500,616,8,0,0,0,0,2419,1,0,0,4397,1
1706,THANA_MAERO,Thanatos Maero,Thanatos Maero,83,62000,0,56699,63880,1,2022,2288,29,72,1,176,30,200,122,29,10,12,1,1,88,165,150,584,576,480,0,0,0,0,0,0,0,0,7054,7000,731,320,732,130,7437,500,616,7,0,0,0,0,0,0,0,0,4395,1
1707,THANA_DOLOR,Thanatos Dolor,Thanatos Dolor,83,59922,0,43200,51220,1,1392,2092,21,80,1,76,29,206,139,44,10,12,0,1,88,165,150,584,576,480,0,0,0,0,0,0,0,0,7054,7000,731,300,732,150,7436,500,616,5,0,0,0,0,0,0,0,0,4398,1
1708,THANATOS,Thanatos,Thanatos,99,445660,0,3666000,2145060,1,3812,7483,35,35,1,108,122,86,147,32,10,10,2,6,88,1461,100,584,576,480,1833000,10000,603,5000,732,3000,616,4000,2412,2000,2342,2000,7450,4000,617,4000,12103,1500,7444,6500,732,1000,644,2500,0,0,4399,1
1709,G_THANA_ODIUM,Thanatos Odium,Thanatos Odium,92,72389,0,0,0,1,2100,2800,68,30,1,52,165,62,185,90,10,12,2,1,88,165,150,584,576,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,G_THANA_DESPERO,Thanatos Despero,Thanatos Despero,88,86666,0,0,0,1,2182,3082,38,39,1,167,79,92,151,120,10,12,2,1,88,165,150,584,576,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,G_THANA_MAERO,Thanatos Maero,Thanatos Maero,83,62000,0,0,0,1,2022,2288,29,72,1,176,30,200,122,29,10,12,1,1,88,165,150,584,576,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,G_THANA_DOLOR,Thanatos Dolor,Thanatos Dolor,83,59922,0,0,0,1,1392,2092,21,80,1,76,29,206,139,44,10,12,0,1,88,165,150,584,576,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,ACIDUS,Acidus,Acidus,80,51112,0,28043,8023,1,1289,2109,39,69,1,71,55,135,103,69,10,12,2,9,66,133,155,800,672,480,0,0,0,0,0,0,0,0,582,1200,1036,5500,1035,3000,7444,2,715,800,714,25,7448,1,5122,1,0,0,4378,1
1714,FERUS,Ferus,Ferus,70,29218,0,8093,3952,1,1056,1496,34,45,1,80,100,110,70,70,10,12,2,9,63,133,120,480,472,480,0,0,0,0,0,0,0,0,7123,2100,1035,2750,994,10,578,200,0,0,0,0,7447,1,0,0,0,0,4380,1
1715,NOVUS,Novus,Novus,42,5430,0,1320,1002,1,284,384,20,28,1,56,43,45,124,43,10,12,0,9,20,133,120,396,384,480,0,0,0,0,0,0,0,0,1036,5500,511,2000,7053,2500,512,800,0,0,0,0,0,0,0,0,0,0,4383,1
1716,ACIDUS_,Acidus,Acidus,76,39111,0,14392,4203,1,1180,2000,31,47,1,78,31,93,88,52,10,12,2,9,61,133,155,800,672,480,0,0,0,0,0,0,0,0,505,400,1036,6000,1035,3200,510,750,717,800,996,120,7446,1,2114,1,0,0,4379,1
1717,FERUS_,Ferus,Ferus,69,21182,0,6750,2230,1,930,1170,24,38,1,90,100,100,80,70,10,12,2,9,62,133,120,480,472,480,0,0,0,0,0,0,0,0,7123,2100,1035,2750,997,10,579,200,0,0,0,0,7445,1,0,0,0,0,4381,1
1718,NOVUS_,Novus,Novus,43,5830,0,1411,1100,1,314,414,24,28,1,60,43,39,119,43,10,12,0,9,20,133,120,584,576,480,0,0,0,0,0,0,0,0,1036,6000,508,1200,7053,2200,512,600,0,0,0,0,0,0,0,0,0,0,4382,1
1719,DETALE,Detale,Detale,90,480000,0,291850,123304,1,4560,5548,66,59,1,90,112,136,140,56,10,12,2,9,67,1461,400,750,672,480,145925,10000,617,3000,969,2500,732,5000,7444,1500,7451,4500,12080,2000,1417,3,2231,300,617,800,0,0,2649,1,0,0,4386,1
1720,HYDRO,Hydro,Hydro,89,308230,0,83450,2480,1,2554,3910,52,62,1,96,110,86,94,32,10,12,2,9,47,165,150,800,672,480,41725,10000,603,5000,617,1500,607,2000,7443,4500,7123,3000,12040,80,7444,60,12085,300,1166,4,5124,1,5127,1,5128,1,4384,1
1721,DRAGON_EGG,Dragon Egg,Dragon Egg,43,18322,0,6740,0,1,1,2,78,60,1,1,56,67,1,63,10,12,1,9,40,0,400,1872,672,480,0,0,0,0,0,0,0,0,7032,275,985,10,731,1,732,1,718,1,720,1,728,1,0,0,0,0,4385,1
1722,G_JAKK_,Jakk,Jakk,38,3581,0,0,0,1,315,382,5,30,1,38,38,43,75,45,10,12,1,0,43,2181,200,1180,480,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,G_SHECIL_,Shecil Damon,Cecil Damon,82,58900,0,0,0,9,1226,1854,25,15,1,145,27,49,134,80,10,12,1,7,64,1693,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,G_POTON_CANON,Photon Cannon,Photon Cannon,66,8000,0,0,0,7,800,900,10,10,1,40,25,20,60,30,10,12,1,0,40,157,300,1536,960,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,G_PORING,Poring,Poring,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,131,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,G_LUNATIC_,Lunatic,Lunatic,3,60,0,0,0,1,9,12,0,20,1,3,3,10,8,60,10,12,0,2,60,129,200,1456,456,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,G_SAVAGE_BABE,Savage Babe,Savage Babe,7,182,0,0,0,1,20,25,0,0,1,7,14,5,12,35,10,12,0,2,22,129,400,1624,624,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,G_DESERT_WOLF_B,Desert Wolf Baby,Baby Desert Wolf,9,164,0,0,0,1,30,36,0,0,1,9,9,5,21,40,10,12,0,2,23,137,300,1600,900,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,G_BAPHOMET__,Baphomet Jr.,Baphomet Jr.,50,8578,0,0,0,1,487,590,15,25,1,75,55,1,93,45,10,12,0,6,27,2181,100,868,480,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,G_DEVIRUCHI_,Deviruchi,Deviruchi,46,7360,0,0,0,1,475,560,10,25,1,69,40,55,87,30,10,12,0,6,27,2181,150,980,600,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,G_DOPPELGANGER,Doppelganger,Doppelganger,72,249000,0,0,0,1,1340,1590,60,35,1,90,90,35,125,65,10,10,1,6,67,1205,100,480,480,288,0,0,0,0,0,0,0,0,7484,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,G_TREASURE_BOX,Treasure Chest,Treasure Chest,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,1,1,1,1,0,0,0,0,0,0,0,0,7486,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Kiel Dungeon monsters (done, but drop rates guessed)
1733,KIEL,Kiel,Kiel,90,523000,0,36500,23405,1,1682,3311,28,32,1,112,76,89,156,102,10,12,1,0,47,165,150,584,576,480,0,0,0,0,0,0,0,0,7513,100,512,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,KIEL_,Kiel D-01,Kiel D-01,90,1523000,0,2356200,512602,1,3280,6560,28,32,1,130,140,160,199,180,10,12,1,0,47,1461,150,584,576,480,1178100,10000,617,1000,7513,500,0,0,7513,500,2319,15,1618,15,1242,15,2621,15,0,0,0,0,0,0,0,0,4403,1
1735,ALICEL,Alicel,Alicel,75,37520,0,8890,5420,1,1800,2770,30,30,1,58,50,51,92,40,10,12,1,0,67,133,150,584,576,480,0,0,0,0,0,0,0,0,7512,100,7507,100,999,30,7317,500,1812,1,985,10,2504,2,2517,1,0,0,4401,1
1736,ALIOT,Aliot,Aliot,75,48290,0,13020,4006,1,950,2470,35,15,1,32,87,12,68,19,10,12,1,0,67,133,150,584,576,480,0,0,0,0,0,0,0,0,7512,100,7507,100,999,30,7317,500,1408,5,985,10,512,5,0,0,0,0,4402,1
1737,ALIZA,Aliza,Aliza,69,19000,0,6583,3400,1,750,1100,8,5,1,72,52,35,110,140,10,12,1,7,60,145,150,584,576,480,0,0,0,0,0,0,0,0,637,10,2407,1,2626,1,7047,500,12128,20,661,5,2233,2,2518,1,0,0,4400,1
1738,CONSTANT,Constant,Constant,55,10000,0,3230,116,1,460,580,12,12,1,28,26,47,66,14,10,12,0,0,67,133,150,584,576,480,0,0,0,0,0,0,0,0,7512,50,7507,50,7325,2000,999,15,757,10,512,5,0,0,0,0,0,0,0,0
1739,G_ALICEL,Alicel,Alicel,75,37520,0,0,0,1,1800,2770,30,30,1,58,50,51,92,40,10,12,1,0,67,133,150,584,576,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,G_ALIOT,Aliot,Aliot,75,48290,0,0,0,1,950,2470,35,15,1,32,87,12,68,19,10,12,1,0,67,133,150,584,576,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,G_COOKIE_XMAS,Christmas Cookie,Christmas Cookie,28,2090,0,0,0,1,140,170,0,50,1,24,30,53,45,100,10,12,0,7,46,145,400,1248,1248,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,G_CARAT,Carat,Carat,51,5200,0,0,0,1,330,417,0,25,1,41,45,5,85,155,10,12,1,6,44,1173,200,1078,768,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,G_MYSTCASE,Myst Case,Myst Case,38,3450,0,0,0,1,160,360,5,10,1,50,25,5,48,75,10,12,1,0,60,145,400,1248,1248,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,G_WILD_ROSE,Wild Rose,Wild Rose,38,2980,0,0,0,1,315,360,0,15,1,85,15,35,65,80,10,12,0,2,24,131,100,964,864,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,G_CONSTANT,Constant,Constant,55,10000,0,0,0,1,460,580,12,12,1,28,26,47,66,14,10,12,0,0,67,133,150,584,576,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,G_ALIZA,Aliza,Aliza,69,19000,0,0,0,1,750,1100,8,5,1,72,52,35,110,140,10,12,1,7,60,145,150,584,576,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,G_SNAKE,Snake,Boa,15,471,0,0,0,1,46,55,0,0,1,15,15,10,35,5,10,12,1,2,22,129,200,1576,576,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,G_ANACONDAQ,Anacondaq,Anacondaq,23,1109,0,0,0,1,124,157,0,0,1,23,28,10,36,5,10,12,1,2,25,145,200,1576,576,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,G_MEDUSA,Medusa,Medusa,79,22408,0,0,0,1,827,1100,48,38,1,74,50,57,77,69,10,12,1,6,40,1173,180,2000,1000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,G_RED_PLANT,Red Plant,Red Plant,1,10,0,0,0,1,1,2,100,99,1,1,1,1,1,1,7,12,0,3,22,64,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Odin monsters (done, but drop rates guessed)
1751,RANDGRIS,Valkyrie Randgris,Valkyrie Randgris,99,3567200,0,2854900,3114520,1,5560,8980,25,42,1,120,80,120,220,210,10,12,2,8,86,165,150,584,576,480,1427450,10000,603,1000,617,500,617,250,7510,500,2357,60,2524,60,2421,60,2229,60,7024,60,2353,60,0,0,0,0,4407,1
1752,SKOGUL,Skogul,Skogul,70,87544,0,27620,10,1,1110,1930,20,15,1,69,70,50,112,52,10,12,1,6,67,133,150,584,576,480,0,0,0,0,0,0,0,0,7511,50,7054,500,716,50,739,1,2609,5,757,20,0,0,0,0,0,0,4404,1
1753,FRUS,Frus,Frus,69,83422,0,20620,10,1,1110,1780,20,15,1,69,60,50,123,52,10,12,1,6,67,133,150,584,576,480,0,0,0,0,0,0,0,0,7511,50,7054,500,716,50,2622,1,2308,5,757,20,0,0,0,0,0,0,4405,1
1754,SKEGGIOLD,Skeggiold,Skeggiold,81,295200,0,91100,10,1,2010,2630,12,24,1,100,50,72,106,50,10,12,0,8,66,165,250,792,780,480,0,0,0,0,0,0,0,0,7511,100,2254,2,7063,250,608,10,983,2,2353,1,2322,5,2504,3,0,0,4406,1
1755,SKEGGIOLD_,Skeggiold,Skeggiold,83,315200,0,99200,10,1,2510,2960,15,24,1,120,60,85,119,80,10,12,0,8,66,165,250,792,780,480,0,0,0,0,0,0,0,0,7511,100,2254,2,7063,250,608,10,978,2,2353,1,2322,5,2504,3,0,0,4406,1
1756,G_HYDRO,Hydro,Hydro,89,308230,0,0,0,1,2554,3910,52,62,1,96,110,86,94,32,10,12,2,9,47,165,150,800,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,G_ACIDUS,Acidus,Acidus,80,51112,0,0,0,1,1289,2109,39,69,1,71,55,135,103,69,10,12,2,9,66,133,155,800,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,G_FERUS,Ferus,Ferus,70,29218,0,0,0,1,1056,1496,34,45,1,80,100,110,70,70,10,12,2,9,63,133,120,480,472,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,G_ACIDUS_,Acidus,Acidus,76,39111,0,0,0,1,1180,2000,31,47,1,78,31,93,88,52,10,12,2,9,61,133,155,800,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,G_FERUS_,Ferus,Ferus,69,21182,0,0,0,1,930,1170,24,38,1,90,100,100,80,70,10,12,2,9,62,133,120,480,472,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,G_SKOGUL,Skogul,Skogul,70,87544,0,0,0,1,1110,1930,20,15,1,69,70,50,112,52,10,12,1,6,67,133,150,584,576,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,G_FRUS,Frus,Frus,69,83422,0,0,0,1,1110,1780,20,15,1,69,60,50,123,52,10,12,1,6,67,133,150,584,576,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,G_SKEGGIOLD,Skeggiold,Skeggiold,81,295200,0,0,0,1,2010,2630,12,24,1,100,50,72,106,50,10,12,0,8,66,165,250,792,780,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,G_SKEGGIOLD_,Skeggiold,Skeggiold,83,315200,0,0,0,1,2510,2960,15,24,1,120,60,85,119,80,10,12,0,8,66,165,250,792,780,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,G_RANDGRIS,Valkyrie,Valkyrie,99,1567200,0,10000,10000,1,5560,8980,25,42,1,120,80,120,220,210,10,12,2,8,86,165,150,584,576,480,0,0,0,0,0,0,0,0,7510,100,617,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,EM_ANGELING,Angeling,Angeling,20,55000,0,163,144,1,120,195,0,70,1,50,20,75,68,200,10,10,1,8,86,1205,200,1072,672,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,EM_DEVILING,Deviling,Deviling,31,64500,0,211,412,1,135,270,5,70,1,50,20,75,77,200,10,12,1,6,87,1205,200,1072,1056,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Rachel / Ice Dungeon monsters (Poring Stats)
1768,GLOOMUNDERNIGHT,Gloom Under Night,Gloom Under Night,1,50,0,2,1,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,131,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,AGAV,Agav,Agav,1,50,0,2,1,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,131,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,ECHIO,Echio,Echio,1,50,0,2,1,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,131,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,VANBERK,Vanberk,Vanberk,1,50,0,2,1,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,131,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
